date,gross_return,transaction_cost,net_return,turnover,cumulative_gross,cumulative_net,drawdown
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0016182007478368376,0.00018749999999999377,0.0014307007478368374,0.375,0.0016182007478369176,0.0014307007478369105,0.0
2018-02-01,-0.0002129668931869625,0.0,-0.0002129668931869625,0.0,0.0014048892314642014,0.0012174291627566891,-0.00021296689318683892
2018-02-02,-0.0013701700590985685,0.0,-0.0013701700590985685,0.0,3.2794235204303135e-05,-0.00015440898132978997,-0.0015828451514248165
2018-02-05,0.0004067660853348999,0.0,0.0004067660853348999,0.0,0.000439573660121928,0.0002522942956681984,-0.0011767229138158752
2018-02-06,0.0020038827478278936,0.0,0.0020038827478278936,0.0,0.0024443372620237547,0.002256682611682548,0.0
2018-02-07,-0.0015012503722596688,0.0,-0.0015012503722596688,0.0,0.000939417327539438,0.0007520443938120458,-0.001501250372259677
2018-02-08,-0.00025716320281659997,0.0,-0.00025716320281659997,0.0,0.0006820125411541866,0.0004946877928504456,-0.0017580275087223374
2018-02-09,0.000673503384113925,0.0,0.000673503384113925,0.0,0.0013559752630225574,0.0011685243508667842,-0.0010857081620849751
2018-02-12,-0.00017831092455760164,0.0,-0.00017831092455760164,0.0,0.0011774225532621418,0.0009900050656519443,-0.0012638254930162907
2018-02-13,0.00011876864513858749,0.0,0.00011876864513858749,0.0,0.0012963310392819505,0.0011088912923507,-0.0011452069507194018
2018-02-14,0.0014934988748086537,0.0,0.0014934988748086537,0.0,0.002791765983039207,0.00260404629505695,0.0
2018-02-15,-0.00011342932998231875,0.0,-0.00011342932998231875,0.0,0.0026780199849119057,0.002490321589848188,-0.00011342932998226196
2018-02-16,-0.0006183404740541625,0.0,-0.0006183404740541625,0.0,0.0020580235827107884,0.0018704412491616917,-0.0007316996660906572
2018-02-20,0.0017164118148301,0.0,0.0017164118148301,0.0,0.003777967813533456,0.0035900635114507473,0.0
2018-02-21,0.00025124850194174997,0.0,0.00025124850194174997,0.0,0.004030165524228746,0.0038422140114715564,0.0
2018-02-22,5.7485905801000025e-05,0.0,5.7485905801000025e-05,0.0,0.004087883107745327,0.0038999207904251154,0.0
2018-02-23,0.00020649801418476247,0.0,0.00020649801418476247,0.0,0.004295225261673918,0.004107224130508458,0.0
2018-02-26,-0.0005989901696475339,0.0,-0.0005989901696475339,0.0,0.003693662294318223,0.0035057737739823125,-0.0005989901696474842
2018-02-27,-0.00020356899290341248,0.0,-0.00020356899290341248,0.0,0.0034893413863015255,0.003301491114242383,-0.0008024372267252389
2018-02-28,0.001640550869734875,0.0,0.001640550869734875,0.0,0.00513561669808249,0.00494745824809617,0.0
2018-03-01,0.000575936006347725,0.00014462594696969375,0.00043131005937803126,0.289251893939394,0.005714510491001468,0.005380902195984971,0.0
2018-03-02,0.00012470178081058121,0.0,0.00012470178081058121,0.0,0.00583992488144669,0.005506274984881765,0.0
2018-03-05,0.0005240003646554625,0.0,0.0005240003646554625,0.0,0.006366985368869482,0.006033160639637103,0.0
2018-03-06,-0.00012229502909308124,0.0,-0.00012229502909308124,0.0,0.006243911689115533,0.005910127784988006,-0.0001222950290931113
2018-03-07,-0.0006163316211752688,0.0,-0.0006163316211752688,0.0,0.005623731747726568,0.005290153565173705,-0.0007385512759748858
2018-03-08,0.00011303130742723124,0.0,0.00011303130742723124,0.0,0.005737398712905684,0.005403782825574854,-0.0006256034479639183
2018-03-09,-0.0005609935987665812,0.0,-0.0005609935987665812,0.0,0.005173186470187607,0.004839757739234063,-0.0011862460872008596
2018-03-12,0.00019109857933100624,0.0,0.00019109857933100624,0.0,0.005365273638103574,0.005031781189393403,-0.0009953741978117048
2018-03-13,-0.0003872065301847688,0.0,-0.0003872065301847688,0.0,0.0049759896389298675,0.004642626320673582,-0.0013821953126071929
2018-03-14,0.00021561790350149376,0.0,0.00021561790350149376,0.0,0.00519268045488519,0.004859245257529121,-0.001166875435161252
2018-03-15,0.00010128791828939377,0.0,0.00010128791828939377,0.0,0.0052944943289681135,0.004961025358654947,-0.0010657057072557263
2018-03-16,-0.00043395369305388137,0.0,-0.00043395369305388137,0.0,0.0048582430705472746,0.004524918810325351,-0.0014991969333821853
2018-03-19,-0.0005611141521989794,0.0,-0.0005611141521989794,0.0,0.004294402889406523,0.0039612656621443865,-0.002059469864964858
2018-03-20,-0.00033527044191571835,0.0,-0.00033527044191571835,0.0,0.003957692661136214,0.0036246671249395845,-0.002394049827508904
2018-03-21,0.0013224918713891126,0.0,0.0013224918713891126,0.0,0.005285418548899301,0.004951952589137942,-0.0010747240675562653
2018-03-22,5.435267767078749e-05,0.0,5.435267767078749e-05,0.0,0.005340058503220835,0.005006574418691789,-0.0010204298040161763
2018-03-23,0.0007011336362121124,0.0,0.0007011336362121124,0.0,0.006044936234068876,0.005711218332631107,-0.00032001162546302364
2018-03-26,-0.0019335943318656936,0.0,-0.0019335943318656936,0.0,0.0040996534477644175,0.0037665808213693808,-0.002252987184663602
2018-03-27,0.0004002332940883188,0.0,0.0004002332940883188,0.0,0.004501527559656715,0.004168321626507154,-0.0018536556110578806
2018-03-28,0.0003493968429177375,0.0,0.0003493968429177375,0.0,0.004852497222092245,0.00451917486784148,-0.0015049064295584724
2018-03-29,0.0009734153073138438,9.50284090909091e-05,0.0008783868982229375,0.1900568181818182,0.00583063602448064,0.005401531350059052,-0.0006278414214263561
2018-04-02,0.0002930343076451938,0.0,0.0002930343076451938,0.0,0.006125378908516499,0.005696148491703745,-0.0003349910928572841
2018-04-03,-0.0012356014661141874,0.0,-0.0012356014661141874,0.0,0.004882208915242492,0.004453508856161914,-0.0015701786434860754
2018-04-04,0.001250234633623806,0.0,0.001250234633623806,0.0,0.006138547455540655,0.00570931142079889,-0.0003219071015833075
2018-04-05,-0.0008003357163958686,3.125e-05,-0.0008315857163958687,0.0625,0.0053332988403693715,0.004872977922575128,-0.0011532251246314518
2018-04-06,0.0001574292326304607,0.0,0.0001574292326304607,0.0,0.005491567690143695,0.0050311743043807144,-0.000995977443347229
2018-04-09,-0.0002646142226909595,0.0,-0.0002646142226909595,0.0,0.005225500320537035,0.004765228761411944,-0.001260328116241216
2018-04-10,0.000768614651303225,0.0,0.000768614651303225,0.0,0.005998131367947135,0.005537506037358142,-0.0004926821715934837
2018-04-11,-0.00016274211931827616,0.0,-0.00016274211931827616,0.0,0.005834413100018088,0.005373862732571455,-0.0006553441107711722
2018-04-12,-3.0233684657449936e-05,0.0,-3.0233684657449936e-05,0.0,0.005804003019554749,0.005343466576242628,-0.0006855579819615709
2018-04-13,0.0004979993649215375,0.0,0.0004979993649215375,0.0,0.006304892774293913,0.005844126984125619,-0.00018790002447965914
2018-04-16,0.0001432489593434625,0.0,0.0001432489593434625,0.0,0.006449044902965939,0.005988213108577778,-4.4677981619112295e-05
2018-04-17,0.0015170299957270312,0.0,0.0015170299957270312,0.0,0.007975858293254534,0.0075143274032112295,0.0
2018-04-18,0.0009491727452765625,0.0,0.0009491727452765625,0.0,0.008932601505843296,0.008470632543257972,0.0
2018-04-19,0.0012256931395021437,0.0,0.0012256931395021437,0.0,0.010169243273729034,0.009706708078955462,0.0
2018-04-20,-4.9189281555337495e-05,0.0,-4.9189281555337495e-05,0.0,0.010119553774403212,0.009657041331403438,-4.918928155539515e-05
2018-04-23,-0.00012730441301425627,0.0,-0.00012730441301425627,0.0,0.009990961097535722,0.009528507534411146,-0.00017648743255682664
2018-04-24,-0.0007373690104294749,0.0,-0.0007373690104294749,0.0,0.009246225062008673,0.008784112497810304,-0.0009137263066226753
2018-04-25,0.0015001927292593623,0.0,0.0015001927292593623,0.0,0.010760288910879101,0.010297483088771875,0.0
2018-04-26,0.0023208604469153937,0.0,0.0023208604469153937,0.0,0.013106122486725047,0.012642242556890837,0.0
2018-04-27,-0.0023967258028326126,0.00010021488927738606,-0.00249694069211,0.20042977855477856,0.010677984901953375,0.010113734934900975,-0.002496940692110039
2018-04-30,-0.0008114603857455376,0.0,-0.0008114603857455376,0.0,0.009857859754460296,0.009294067653903948,-0.003306374909398224
