date,gross_return,transaction_cost,net_return,turnover,cumulative_gross,cumulative_net,drawdown
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0066243445637778,0.0004999999999999,0.0061243445637778,1.0,0.006624344563777695,0.0061243445637777505,0.0
2018-02-01,-0.0054423710053534,0.0,-0.0054423710053534,0.0,0.001145921417641027,0.0006486426031435677,-0.005442371005353497
2018-02-02,-0.0096458674994103,0.0,-0.0096458674994103,0.0,-0.00851099948792855,-0.009003481616871145,-0.015035742115163564
2018-02-05,0.0085469138423208,0.0,0.0085469138423208,0.0,-3.682842494301397e-05,-0.000533519756210632,-0.00661733746525639
2018-02-06,0.0069715018957311,0.0,0.0069715018957311,0.0,0.006934416721353642,0.006434262705528493,0.0
2018-02-07,-0.0093922433455332,0.0,-0.0093922433455332,0.0,-0.0025229563534858723,-0.0030184128010841693,-0.009392243345533235
2018-02-08,-0.0015162167788266,0.0,-0.0015162167788266,0.0,-0.004035347783557075,-0.004530053011776336,-0.010894219447408537
2018-02-09,0.0036375833972543,0.0,0.0036375833972543,0.0,-0.0004124433004022432,-0.0009089480601462974,-0.007296264681942111
2018-02-12,1.657954863317412e-05,0.0,1.657954863317412e-05,0.0,-0.00039587058989287716,-0.0008923835814618197,-0.00727980610208423
2018-02-13,-0.0003285510978404,0.0,-0.0003285510978404,0.0,-0.0007242916240163266,-0.0012206414856967829,-0.007605965411637605
2018-02-14,0.009458082248702,0.0,0.009458082248702,0.0,0.008726940214933698,0.008225895835437314,0.0
2018-02-15,-0.0009821699106066,0.0,-0.0009821699106066,0.0,0.007736198966236341,0.007235646697453246,-0.0009821699106067339
2018-02-16,0.0008542828534934,0.0,0.0008542828534934,0.0,0.00859709072185777,0.008096110839854287,-0.0001287261080270552
2018-02-20,0.0086273668093295,0.0,0.0086273668093295,0.0,0.01729862778633784,0.01679332576712822,0.0
2018-02-21,-0.0023400252236561,0.0,-0.0023400252236561,0.0,0.014918123337327005,0.014414003737587944,-0.0023400252236561725
2018-02-22,-0.0001536460947069,0.0,-0.0001536460947069,0.0,0.014762185131228955,0.014258142987497724,-0.0024933117826257956
2018-02-23,0.0041825353821797,0.0,0.0041825353821797,0.0,0.019006463875038238,0.018500313557206827,0.0
2018-02-26,0.0011086990351649,0.0,0.0011086990351649,0.0,0.020136235358363397,0.01962952387216288,0.0
2018-02-27,0.008277883083062,0.0,0.008277883083062,0.0,0.02858080384345496,0.028069897858814974,0.0
2018-02-28,0.0035815874339282,0.0,0.0035815874339282,0.0,0.03226475592528044,0.03175202008618605,0.0
2018-03-01,-0.0023038550202808,0.0005833333333333,-0.0028871883536141,1.1666666666666667,0.029886567585083013,0.028773157669975458,-0.002887188353614012
2018-03-02,-0.0006565262620317,0.0,-0.0006565262620317,0.0,0.02921042000654972,0.02809774107429175,-0.0035418191006681976
2018-03-05,0.0046180177360978,0.0,0.0046180177360978,0.0,0.033963331980316536,0.0328455146770148,0.0
2018-03-06,0.0006836674626662,0.0,0.0006836674626662,0.0,0.03467021906798151,0.0335516375493603,0.0
2018-03-07,0.003160741671812,0.0,0.003160741671812,0.0,0.037940544345972604,0.03681842728013218,0.0
2018-03-08,0.0013702232487181,0.0,0.0013702232487181,0.0,0.03936275461062255,0.038239099993890635,0.0
2018-03-09,-0.0007494672344023,0.0,-0.0007494672344023,0.0,0.038583786281383814,0.03746097380697,-0.000749467234402168
2018-03-12,-0.0041005337954031,0.0,-0.0041005337954031,0.0,0.034325038366379346,0.03320683002246261,-0.004846927814082136
2018-03-13,-0.0025988015363608,0.0,-0.0025988015363608,0.0,0.03163703286757635,0.03052173052522167,-0.007433133146993232
2018-03-14,0.0003309380935231,0.0,0.0003309380935231,0.0,0.031978440860441326,0.03086276942205579,-0.007104654960382706
2018-03-15,0.0003948620120853,0.0,0.0003948620120853,0.0,0.03238592994402811,0.03126981796937356,-0.006712598306650275
2018-03-16,-0.0030005224626964,0.0,-0.0030005224626964,0.0,0.029288232771059297,0.02817546971545548,-0.009692979467344598
2018-03-19,-0.0026659087574347,0.0,-0.0026659087574347,0.0,0.026544244257390437,0.02543444772656156,-0.012333047625931681
2018-03-20,-0.0020561943159226,0.0,-0.0020561943159226,0.0,0.02443346981730521,0.023325955243794994,-0.014363882799427796
2018-03-21,0.001289155858172,0.0,0.001289155858172,0.0,0.02575412422622758,0.024645181893816925,-0.01309324422491287
2018-03-22,-0.0021246802062805,0.0,-0.0021246802062805,0.0,0.02357472474197353,0.022468138557386386,-0.015190105474352733
2018-03-23,-0.0010468810840635,0.0,-0.0010468810840635,0.0,0.022503163724515662,0.02139773600407313,-0.016221084324330115
2018-03-26,-0.0054834593268533,0.0,-0.0054834593268533,0.0,0.01689630921465346,0.015796943062154734,-0.02161559599505347
2018-03-27,-0.0038056998514103,0.0,-0.0038056998514103,0.0,0.013026307081775546,0.011931124786880076,-0.0253390333759973
2018-03-28,0.0015460543847936,0.0,0.0015460543847936,0.0,0.014592500845750589,0.013495625339466022,-0.02383215451486098
2018-03-29,0.0066991628667644,0.000625,0.0060741628667644,1.2500000000000002,0.021389421252314023,0.019651762832531228,-0.017902752036085712
2018-04-02,-0.0010364763007466,0.0,-0.0010364763007466,0.0,0.020330775323352812,0.01859491794534085,-0.018920672558628726
2018-04-03,-0.0101653375084183,0.0,-0.0101653375084183,0.0,0.009958768621964875,0.008240556820066747,-0.028893675044602385
2018-04-04,0.0131290292824624,0.0,0.0131290292824624,0.0,0.023218546869282264,0.021477776614323707,-0.016143991667878388
2018-04-05,-0.0100831014389378,0.0,-0.0100831014389378,0.0,0.012901330466996708,0.01117811257510093,-0.026064311601199486
2018-04-06,9.985691111167217e-05,0.0,9.985691111167217e-05,0.0,0.01300247566511814,0.011279085698006508,-0.02596705739173455
2018-04-09,0.0008047502014977,0.0,0.0008047502014977,0.0,0.013817689611527184,0.012092912745992335,-0.02518320418490516
2018-04-10,0.0039757659424002,0.0,0.0039757659424002,0.0,0.01784839145368755,0.016116757279032612,-0.021307560768023648
2018-04-11,2.771845645028104e-05,0.0,2.771845645028104e-05,0.0,0.017876604639999183,0.01614492246711774,-0.02128043292426851
2018-04-12,0.0086886713523066,0.0,0.0086886713523066,0.0,0.02672059993491782,0.02497387174474963,-0.012776660259875672
2018-04-13,-0.0057903062905223,0.0,-0.0057903062905223,0.0,0.020775573186505802,0.019038959087565033,-0.018492985774123283
2018-04-16,0.0029946629301433,0.0,0.0029946629301433,0.0,0.023832451955523304,0.02209063728271654,-0.015553703102945238
2018-04-17,0.0084445947174756,0.0,0.0084445947174756,0.0,0.03247830207088698,0.030721778479095407,-0.007240453104530031
2018-04-18,0.0017452700872755,0.0,0.0017452700872755,0.0,0.03428025556725234,0.03252066636737849,-0.005507819563476124
2018-04-19,-0.0008283169402946,0.0,-0.0008283169402946,0.0,0.03342354371055367,0.03166541200822204,-0.006331574283522268
2018-04-20,0.0007536807455402,0.0,0.0007536807455402,0.0,0.03420241513743627,0.03244295836509248,-0.005582665523608421
2018-04-23,-0.0070614219258482,0.0,-0.0070614219258482,0.0,0.02689947552741967,0.025152443021705606,-0.012604665892723577
2018-04-24,-0.0082514475716598,0.0,-0.0082514475716598,0.0,0.018426068343740276,0.01669345138515288,-0.020752106724611474
2018-04-25,0.00443550782402,0.0,0.00443550782402,0.0,0.02294330513806475,0.021203003143401622,-0.016408645032333413
2018-04-26,0.0116633604989027,0.0,0.0116633604989027,0.0,0.03487426167582908,0.033113661911625236,-0.004936664475741259
2018-04-27,-0.0064220698426978,0.0004583333333333,-0.0068804031760311,0.9166666666666666,0.02822822688893667,0.02600542339100742,-0.011783101409834407
2018-04-30,0.0027505166570911,0.0,0.0027505166570911,0.0,0.031056385754286042,0.028827468398310296,-0.009064994369443191
2018-05-01,0.0093832474576795,0.0,0.0093832474576795,0.0,0.04073104296463925,0.0384812111255497,0.0
2018-05-02,0.0010968873162879,0.0,0.0010968873162879,0.0,0.0418726076453344,0.03962030799423677,0.0
