date,gross_return,transaction_cost,net_return,turnover,cumulative_gross,cumulative_net,drawdown
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0056417510226585,0.0005,0.0051417510226585,1.0,0.005641751022658514,0.005141751022658569,0.0
2018-02-01,0.0017233390004637,0.0,0.0017233390004637,0.0,0.007374812672690467,0.006873951003190104,0.0
2018-02-02,-0.0008091810531571,0.0,-0.0008091810531571,0.0,0.006559664060848069,0.006059207679120826,-0.000809181053157193
2018-02-05,0.0015116372433981,0.0,0.0015116372433981,0.0,0.008081217136744812,0.007580004246512173,0.0
2018-02-06,0.0017912651525115,0.0,0.0017912651525115,0.0,0.009886957891903414,0.009384847196486357,0.0
2018-02-07,-0.0045225019100364,0.0,-0.0045225019100364,0.0,0.005319742195916355,0.004819902297078293,-0.004522501910036558
2018-02-08,-0.001397838695346,0.0,-0.001397838695346,0.0,0.003914467359079632,0.003415326155793652,-0.005914018877212879
2018-02-09,0.0024692799650286,0.0,0.0024692799650286,0.0,0.0063934132399317,0.0058930395172727135,-0.003459342280510702
2018-02-12,-0.0006386837044729,0.0,-0.0006386837044729,0.0,0.005750646166606366,0.005250592024490297,-0.004095816559440912
2018-02-13,0.0004420534076453,0.0,0.0004420534076453,0.0,0.006195241666985707,0.005694966474232066,-0.003655573721462857
2018-02-14,0.0015871456484724,0.0,0.0015871456484724,0.0,0.007792220066311195,0.007291150863962148,-0.0020742300009152226
2018-02-15,-0.0005383495239249,0.0,-0.0005383495239249,0.0,0.007249675604423134,0.006748876152440797,-0.0026114628641066284
2018-02-16,-0.0022011993019555,0.0,-0.0022011993019555,0.0,0.005032518321587798,0.004532821229009665,-0.004806913815828429
2018-02-20,0.0019901952197479,0.0,0.0019901952197479,0.0,0.007032729235242563,0.006532037647899447,-0.002826285292978681
2018-02-21,0.0040714245739757,0.0,0.0040714245739757,0.0,0.011132787035848635,0.010630056920472919,0.0
2018-02-22,0.0011062503090844,0.0,0.0011062503090844,0.0,0.01225135299403246,0.011748066733311191,0.0
2018-02-23,0.0020118689002003,0.0,0.0020118689002003,0.0,0.014287870010306847,0.013783571203609624,0.0
2018-02-26,-0.0046329515439604,0.0,-0.0046329515439604,0.0,0.009588723456922299,0.009086761042160107,-0.004632951543960484
2018-02-27,-0.0072362435548622,0.0,-0.0072362435548622,0.0,0.002283093563745675,0.0017847634712719884,-0.011835669933072723
2018-02-28,0.003835853156328,0.0,0.003835853156328,0.0,0.006127704331726491,0.005627462718194698,-0.008045216668614574
2018-03-01,0.0027152326713667,0.0003181818181818,0.0023970508531849,0.6363636363636364,0.008859575146095144,0.008038002885689677,-0.005667450608909053
2018-03-02,0.0007845135173225,0.0,0.0007845135173225,0.0,0.009651039119877636,0.008828822324928431,-0.0048873832831979325
2018-03-05,-0.0047078928983128,0.0,-0.0047078928983128,0.0,0.004897710163030977,0.004079364276691644,-0.009572266904460447
2018-03-06,0.0018392329370981,0.0,0.0018392329370981,0.0,0.0067459511299774455,0.00592610011493,-0.007750639595935582
2018-03-07,-0.0012116376887916,0.0,-0.0012116376887916,0.0,0.0055261397925499,0.004707282139891467,-0.008952886317680542
2018-03-08,0.0027556587684139,0.0,0.0027556587684139,0.0,0.008297026716538536,0.007475912571609511,-0.006221898648950619
2018-03-09,0.0006478360011252,0.0,0.0006478360011252,0.0,0.008950237830273045,0.008128591738040036,-0.005578093417765384
2018-03-12,0.0015657721377109,0.0,0.0015657721377109,0.0,0.010530024001004445,0.00970709139821313,-0.004021055303309651
2018-03-13,-0.0007138054672355,0.0,-0.0007138054672355,0.0,0.009808702145066794,0.008986356956066643,-0.004731990519285634
2018-03-14,-0.0003230655462733,0.0,-0.0003230655462733,0.0,0.009482467745076884,0.00866038822747428,-0.005053527322456897
2018-03-15,0.0011166386781031,0.0,0.0011166386781031,0.0,0.010609694913428003,0.00978669743003957,-0.003942531608422839
2018-03-16,-0.0010635773590479,0.0,-0.0010635773590479,0.0,0.009534833323083802,0.008712711161185105,-0.005001915780114885
2018-03-19,-0.0092820583470226,0.0,-0.0092820583470226,0.0,0.00016427209682734478,-0.0006502190791963791,-0.014237546053019523
2018-03-20,-8.223076786639322e-05,0.0,-8.223076786639322e-05,0.0,8.202782074029358e-05,-0.0007323963790486498,-0.01431860605654145
2018-03-21,0.0050443176873803,0.0,0.0050443176873803,0.0,0.005126759282507498,0.004308226868322551,-0.009346515966950908
2018-03-22,0.0006445930852013,0.0,0.0006445930852013,0.0,0.005774657041291764,0.004955597006772505,-0.00870794758131277
2018-03-23,-0.0006471013663001,0.0,-0.0006471013663001,0.0,0.005123818886530351,0.004305288866878421,-0.0093494140228354
2018-03-26,-0.0022557331816026,0.0,-0.0022557331816026,0.0,0.002856527736649017,0.0020398441023223857,-0.011584057420998217
2018-03-27,0.0002299051698818,0.0,0.0002299051698818,0.0,0.0030870896370254197,0.0022702182429090723,-0.011356815485805694
2018-03-28,0.0050697569913925,0.0,0.0050697569913925,0.0,0.008172497422688219,0.00735148468911051,-0.006344634789122394
2018-03-29,-0.0019368441733802,4.545454545454546e-05,-0.0019822987188347,0.0909090909090909,0.0062198243952928944,0.005354613131595132,-0.008314356546543
2018-04-02,0.0033408452716573,0.0,0.0033408452716573,0.0,0.009581449137871623,0.008713347337214516,-0.005001288253641212
2018-04-03,0.0024228592778955,0.0,0.0024228592778955,0.0,0.012027522918706346,0.01115731782954743,-0.002590546393392623
2018-04-04,-0.0017951081021905,0.0,-0.0017951081021905,0.0,0.010210824112675265,0.009342181135722383,-0.004381004184763282
2018-04-05,-0.0018374922903358,0.0,-0.0018374922903358,0.0,0.008354569511754395,0.007487522659574752,-0.006210446413685622
2018-04-06,-0.0004510923824844,0.0,-0.0004510923824844,0.0,0.00789970844660437,0.007033052712654975,-0.006658737311101004
2018-04-09,0.0019470677021914,0.0,0.0019470677021914,0.0,0.009862157415968742,0.00899381424463086,-0.004724634621265489
2018-04-10,0.0034764792127985,0.0,0.0034764792127985,0.0,0.013372922214017313,0.0125015602656946,-0.0012645805025158774
2018-04-11,-0.0005138468708328,0.0,-0.0005138468708328,0.0,0.012852203708950904,0.011981289507238868,-0.0017777775726144363
2018-04-12,-0.0023206631949002,0.0,-0.0023206631949002,0.0,0.010501714877930057,0.009632821774751665,-0.004094315144533289
2018-04-13,0.0052141780038795,0.0,0.0052141780038795,0.0,0.01577065069252903,0.014897227026044346,0.0
2018-04-16,-0.0053382649395312,0.0,-0.0053382649395312,0.0,0.010348197841332452,0.009479436741783864,-0.0053382649395311565
2018-04-17,-0.0010124795553184,0.0,-0.0010124795553184,0.0,0.009325240947265279,0.00845735945056858,-0.006345339610737244
2018-04-18,0.0007301460514726,0.0,0.0007301460514726,0.0,0.010062195786594508,0.009193680609649979,-0.005619826583926568
2018-04-19,0.0002575424447721,0.0,0.0002575424447721,0.0,0.010322329673869257,0.009453590817402713,-0.0053637314830321525
2018-04-20,0.0014689112664431,0.0,0.0014689112664431,0.0,0.011806403526666065,0.010936388569905642,-0.00390269906219487
2018-04-23,-0.0027313641943462,0.0,-0.0027313641943462,0.0,0.009042791744463097,0.008175153115404177,-0.006623403564061214
2018-04-24,-0.0028871297308757,0.0,-0.0028871297308757,0.0,0.006129554300691842,0.00526442065691457,-0.009491410669587474
2018-04-25,-0.0006185027612799,0.0,-0.0006185027612799,0.0,0.005507260393151414,0.0046426618369217465,-0.010104042967159943
2018-04-26,0.0028001993138019,0.0,0.0028001993138019,0.0,0.008322881133727034,0.007455861529213514,-0.007332136987541427
2018-04-27,-0.0001657154999569,0.0003181818181818,-0.0004838973181387,0.6363636363636364,0.008155786403361898,0.006968356339676518,-0.0078124863042554615
2018-04-30,-0.0009345079043334,0.0,-0.0009345079043334,0.0,0.007213656852168571,0.006027336451263521,-0.008739693378384983
2018-05-01,-0.0010725937083971,0.0,-0.0010725937083971,0.0,0.006133325820817381,0.004948277859710526,-0.009802912946651032
2018-05-02,-2.6358997869405576e-06,0.0,-2.6358997869405576e-06,0.0,0.006130673754198179,0.004945628916758871,-0.00980552300694193
